1,1.872,5.83064,21.1732,5.83064
1,1.70006,4.75208,16.5597,4.75208
1,1.96982,6.25364,23.7261,6.25364
1,2.04256,5.85453,32.4949,5.85453
1,1.84948,6.16217,22.3862,6.16217
1,1.94428,6.04799,19.4099,6.04799
1,1.91999,5.91549,22.0957,5.91549
1,1.83374,5.06625,17.2029,5.06625
1,1.68555,4.72149,15.9291,4.72149
1,1.78389,4.87893,19.1032,4.87893
1,1.7517,5.57679,19.0217,5.57679
1,2.031,6.11559,25.6522,6.11559
1,1.71878,4.86301,15.18,4.86301
1,1.96106,5.55059,19.3912,5.55059
1,1.83593,5.49502,17.9394,5.49502
1,1.74649,5.21338,16.9914,5.21338
1,1.67868,4.78058,15.8866,4.78058
1,1.72579,4.67087,15.1982,4.67087
1,1.78469,5.33784,17.6172,5.33784
1,1.87738,5.62182,19.3063,5.62182
1,1.65537,4.58569,16.325,4.58569
1,1.7263,4.71897,15.7048,4.71897
1,1.70059,4.61364,16.396,4.61364
1,1.77165,4.79941,17.5962,4.79941
1,1.66879,4.68903,17.6784,4.68903
1,1.67386,4.89165,16.852,4.89165
1,1.66797,4.57222,15.8479,4.57222
1,1.78053,4.98592,17.0107,4.98592
1,1.68937,4.68833,15.6848,4.68833
1,1.77339,4.83911,18.4866,4.83911
1,1.84858,4.97915,20.3094,4.97915
1,1.73131,4.72923,16.1486,4.72923
1,1.87612,5.55866,19.5768,5.55866
1,2.00591,5.92379,23.4321,5.92379
1,1.6068,4.49913,16.3712,4.49913
1,1.9703,5.94698,21.8248,5.94698
1,1.83187,5.43348,18.4916,5.43348
1,2.03918,6.42804,23.2826,6.42804
1,1.96993,5.99997,20.6945,5.99997
1,1.93605,6.02369,20.4244,6.02369
1,2.04472,6.74178,25.7166,6.74178
1,2.075241024,6.75444932,22.44018763,6.388827058
1,2.084889659,6.213651577,22.71641822,6.300534592
1,1.814095435,5.449718016,19.17407626,5.512046703
1,1.716377663,5.587580015,19.31847909,5.698536658
1,1.764501794,5.652102009,20.72161465,6.001676302
1,2.051378833,6.776034937,22.2078065,6.486850666
1,2.062729192,6.141902496,20.14499789,6.116650716
1,2.10370878,8.147798424,29.42572489,7.890095164
1,1.809120487,6.113428923,21.07808228,6.24491819
1,1.940539687,5.603267517,17.95719528,5.739363443
1,1.891839631,5.545744772,20.48627616,5.708569033
1,1.84631727,6.425102329,22.31185779,6.280349108
1,1.996775311,5.857532282,20.66125007,5.909585525
1,1.952851992,7.241567951,23.92907541,7.311221981
1,1.896946715,5.60818808,20.9681237,5.74863812
1,2.135895563,6.046533471,26.13072147,5.617413659
1,1.974576463,6.064641219,21.09047685,6.503150887
1,2.020498502,5.919613632,20.66991401,5.951907013
1,1.878694179,6.208194281,20.18614596,5.836157722
1,1.825583556,5.899700097,20.77199604,5.957720013
1,1.93336888,6.142763378,20.78024799,6.255957223
1,1.90344525,5.851735346,19.29559012,5.765091571
1,1.973897926,5.987184532,18.83799417,6.115094741
1,1.897276767,6.08569637,18.41402215,5.856297865
1,2.05118613,7.233502671,24.60939539,7.071013166
1,2.109146576,5.892753445,22.50730152,5.776441784
1,1.845980357,5.642997184,19.31520053,5.558060777
1,2.0603766,5.042180526,18.98057138,4.984846366
1,1.569837789,4.344017187,15.64231355,4.536284699
1,1.825799748,4.695031518,16.72303187,4.61236618
1,1.733657747,4.211696597,17.62896653,4.289782657
1,1.966693734,6.572438493,19.68950696,6.793328237
1,1.643049107,4.087394718,13.99390845,3.968859144
1,1.758932145,4.56757509,17.10544285,4.528428965
1,2.054150385,6.962196631,24.83648381,7.184594877
1,2.29317489,8.861711104,29.89447431,8.911948591
1,1.981204814,6.441927054,20.43074106,6.658273715
1,1.982335472,6.438164021,23.33149288,6.547779335
1,1.983095307,6.36631615,19.95234254,6.189488187
1,2.134406287,6.168316061,23.67609194,6.284585341
1,1.829038673,5.069661291,16.28055732,4.962339435
1,2.002563885,4.769712759,16.34483764,4.86285728
1,2.090642739,6.896435538,23.98842683,7.212896174
1,1.857855485,4.789027665,15.84217831,4.869556869
1,1.832867499,5.115402269,18.05696574,4.982901429
1,1.668518134,4.51231975,16.29023701,4.372678403
1,1.831609826,4.601929548,16.39528058,4.675359903
1,1.659988855,4.519415686,15.12794781,4.630573845
1,1.704628191,4.439480465,16.5604904,4.426553816
1,1.747832522,4.73196474,18.19434912,4.796751746
1,2.033163486,6.291188047,20.0154103,6.040980596
1,1.916005001,6.067260825,19.85094756,6.025125937
1,1.942764459,5.973665142,19.37897249,6.021514397
1,1.900075685,6.349643197,20.92197787,6.225241345
1,1.74749643,5.030848891,18.03376405,5.027485326
1,1.977870432,5.638598504,17.96930881,5.626806566
1,2.103353556,7.849240097,26.50007827,7.302459354
1,2.0915954,6.960691738,25.80145033,6.393374868
1,2.146748796,6.825041397,23.86254316,6.694893242
1,1.892395734,6.398896341,21.21932523,6.02077771
1,1.780004541,4.980081923,18.07091015,4.785194331
1,2.065488458,6.721609748,25.24630749,6.740682687
1,2.134151515,6.355704259,33.75673772,6.383461466
1,1.898604253,6.232865578,23.49298717,6.321997179
1,2.047431355,6.141265477,21.03733878,6.282170061
1,1.946510665,6.374438051,24.25422031,6.158408723
1,2.010000932,5.09189124,17.29865452,5.486555752
1,1.720493563,5.088276181,17.09341391,4.922727916
1,1.959830999,4.916010192,20.58521474,5.323707368
1,1.838101118,5.774682024,19.72679774,5.998754614
1,2.212703903,6.503397971,26.5390147,6.626646891
1,1.791769694,5.007749147,15.32554414,4.8764995
1,2.042972831,5.929414935,20.2598153,5.830573638
1,1.94751225,5.679720845,19.53080607,5.543792831
1,1.878442159,5.570292758,18.19600276,5.26677439
1,1.801834981,4.902457157,16.91480372,5.23066921
1,1.742531411,4.909813583,16.51723215,5.107020144
1,1.810289588,5.571626413,17.9567647,5.440257441
1,1.945682345,5.848262646,20.20196794,5.758268486
1,1.791282255,4.692131212,16.68127762,4.870356802
1,1.853779127,5.008353249,16.22173353,5.090832777
1,1.782381735,5.029311429,16.57104037,4.938149593
1,1.864796796,5.041798349,19.30435821,5.02106003
1,1.825512565,4.833600212,18.89318994,4.744300331
1,1.752118666,4.983549315,18.40583067,5.115283385
1,1.787888283,4.677011093,16.98208989,4.781175375
1,1.938407413,5.146314182,17.87341274,4.999891492
1,1.830591826,4.947855313,15.89029323,5.14888026
1,1.913702404,5.167608308,19.23599725,4.894986775
1,1.941399478,5.367570101,21.81074557,5.170586347
1,1.854647385,4.798580276,17.39557444,4.779134099
1,2.024081709,6.040951306,20.51531329,5.862080576
1,2.037618148,6.407111624,25.18152067,6.483276111
1,1.691743825,4.824230891,17.19862658,4.710695311
1,2.141326463,6.058426323,22.1756062,6.212597897
1,1.945706965,5.818854672,19.75978476,5.540066582
1,2.231148104,6.78367614,23.75620425,7.038188229
1,2.002657134,6.576623788,21.64623228,6.53357201
1,1.99346782,6.385905834,20.52959356,6.575319678
1,2.204571,7.119844703,28.12838101,7.280713787
1,1.933215528,6.603083065,21.77384333,6.239645797
1,1.883510492,5.962246932,20.57462089,5.982574838
1,1.728347922,5.412204295,18.1237344,5.510238975
1,1.74895667,5.514920636,19.27907624,5.593561878
1,1.731044144,5.500644565,20.00460238,5.363654604
1,2.062914789,6.203656927,20.94325955,6.073606148
1,1.962759228,5.932930428,18.41549833,5.784090308
1,2.012467235,7.682390266,26.74044414,8.045208344
1,1.779603309,5.836811339,20.06706722,5.531092225
1,1.726705003,5.515644255,18.04054467,5.338005056
1,1.784642634,5.462999821,18.61806663,5.259017871
1,1.784508879,6.253784496,20.75695929,6.446340715
1,1.877995939,5.778099309,19.31964893,5.374956544
1,1.931861004,6.756757577,22.26125865,6.793734311
1,1.968459867,5.76101599,19.46514937,5.59351149
1,2.009161204,5.399684619,24.65869266,5.439958199
1,1.878238356,5.885937111,19.85459198,6.069499865
1,1.927702684,6.155656778,20.93921556,6.069049213
1,1.786424495,5.856780453,21.1307515,5.796804519
1,1.697171977,5.243587875,20.94551086,5.181779232
1,1.897188431,6.151241223,20.24710966,6.110564598
1,1.714239525,5.218553301,18.25182551,5.244216743
1,1.862854886,5.582857858,18.47301297,5.407308442
1,1.916202624,5.81090886,18.74202473,5.329687751
1,1.945083836,6.520539083,22.77941253,6.588859316
1,2.035117391,5.765600551,20.52672526,5.399141763
1,1.844648094,5.350769254,18.15914264,5.542223763
1,1.901583953,4.932353514,18.34927412,4.722457273
1,1.510403719,4.304657274,13.95199743,4.011862302
1,1.658634571,4.316151074,15.84725012,4.433374581
1,1.557167649,3.936783105,16.92425093,4.131655099
1,1.964850225,6.589307883,19.47959219,6.156673716
1,1.62143141,3.800563873,13.41059453,4.052347621
1,1.692346546,4.551184326,15.83883428,4.403714203
1,2.091368913,6.711646158,25.37505469,6.55197492
1,2.113056306,7.879484331,27.04759763,7.825044973
1,1.812228229,6.420153741,19.97322207,5.974663831
1,1.94193799,6.21925222,23.13572867,5.916833973
1,1.84941622,6.11984879,20.19252253,5.814029709
1,2.04231253,6.042826351,22.15191217,6.061200803
1,1.758424979,4.71365308,15.56880713,5.119725195
1,1.843118627,4.819839493,16.01853026,4.703900243
1,2.075421686,6.414249149,22.68872351,6.818924849
1,1.619533072,4.615367163,15.08276107,4.590158007
1,1.652684363,4.81439017,17.33353478,4.66273955
1,1.619459362,4.233076045,16.01585116,4.361812976
1,1.696459984,4.451137773,15.64626589,4.487129012
1,1.565180729,4.294567065,13.75497932,4.387275435
1,1.556132952,4.201490302,15.8629461,4.182376656
1,1.761011257,4.895662179,16.67830649,4.527337592
1,1.903824352,5.854910473,19.41615545,5.922631946
1,1.907536512,5.531927448,19.44727396,5.578795655
1,1.905111956,5.671928119,19.78181173,5.304550534
1,1.948467847,6.30781836,21.10415128,6.258628392
1,1.714898483,4.709081152,15.74355518,4.63395684
1,1.788311879,5.441872754,17.8103404,5.590106697
1,1.94525141,7.187004852,24.31805504,7.345063064
1,1.90403179,6.431135448,24.04149947,6.389775557
1,1.990530846,6.915608608,21.07489919,6.421933405
1,1.834790842,6.072053272,20.39635158,6.007994082
1,1.655189999,4.633907623,16.64895439,4.704573172
1,2.013714615,5.993714034,23.06076501,6.330838935
1,2.078090469,5.798008129,32.18673466,6.020752368
1,1.769711448,6.451527902,22.07104025,6.156339825
1,1.85591535,6.284312973,19.03392914,5.860990306
1,1.876168039,5.813097962,23.10387509,5.811986257
1,1.787534489,5.292803996,16.55734832,4.850408396
1,1.611717054,4.645109015,16.18844578,4.823115319
1,1.782834765,5.016939953,19.39517709,4.97162863
1,1.782510838,5.461148822,19.96496416,5.675259418
1,2.02215816,6.29323851,25.52962234,5.864511803
1,1.689330124,4.8268888,15.35047085,4.792803068
1,1.926331965,5.80963529,19.64645687,5.514337724
1,1.876030179,5.386433866,17.47639177,5.682657177
1,1.786696336,5.293396456,16.60042076,5.076615108
1,1.703874957,4.893705746,16.04443425,4.566402193
1,1.774056902,4.587584397,15.11832422,4.871898031
1,1.811348121,5.397014157,18.01461134,5.396457461
1,1.825276088,5.529325281,19.90456069,5.705809042
1,1.691294426,4.396756187,16.18217768,4.659311306
1,1.797749343,4.522891374,15.18065126,4.593802048
1,1.646559682,4.472619263,17.14041867,4.439006652
1,1.771488323,5.032438156,17.80589996,4.669417527
1,1.663545306,4.877703989,17.89765191,4.652103761
1,1.613458906,4.790992733,16.26647999,5.066323135
1,1.634815086,4.568716732,15.12324021,4.437673796
1,1.696519982,5.045465142,17.09429131,5.080531394
1,1.624449759,4.498540218,15.02605184,4.754542965
1,1.769338599,4.653694549,18.74287669,4.674233871
1,1.879447146,5.01697169,21.09619633,5.176050287
1,1.728846696,4.862883796,15.98845599,4.77068694
1,1.949667109,5.69381932,18.98395125,5.562974336
1,2.054252436,5.775617249,22.83922232,5.742471943
1,1.627174958,4.601128792,17.0516645,4.49147165
1,2.052932906,6.012262459,21.9692964,5.961982878
1,1.813035126,5.701439727,18.53212466,5.229288601
1,2.043353117,6.462408934,23.25631775,6.518964127
1,1.901315888,6.291110896,20.44350839,6.009400578
1,1.962682322,5.938005432,20.21509257,6.226596221
1,2.132750358,6.438265446,26.71143401,6.844265506
1,2.028865503,6.454746699,20.66907709,6.428137097
1,1.991056455,6.16495927,20.54336012,6.062614945
1,1.730171788,5.23965776,17.75626983,5.008044943
1,1.61579597,5.654465841,19.5294859,5.40863897
1,1.682120933,5.631066455,20.19551262,5.519769534
1,1.995254538,6.391401506,20.90077135,6.250223995
1,1.936756427,5.647176636,18.69893727,5.866228688
1,2.01322839,8.039797192,25.87105506,7.847289273
1,1.735217668,5.582446085,19.04080214,5.879562695
1,1.699575291,5.345007009,18.15334676,5.139849126
1,1.914147742,5.173268937,18.11362932,5.191158774
1,1.757131769,6.302832195,20.31671135,6.109696191
1,1.851950942,5.506659029,19.39986505,5.417529913
1,1.992664874,7.015647116,22.45817502,6.631259931
1,1.941372814,5.54360448,19.60894255,5.30310307
1,1.940164558,5.314149018,24.82606895,5.62941113
1,1.90000821,5.810757902,19.28795502,5.988779989
1,1.834595253,5.592876022,19.35225999,5.634324299
1,1.777708644,5.906310309,19.40300933,5.853181329
1,1.72476626,5.218986643,19.99822582,5.240685782
1,1.851830247,5.97646735,18.69353421,5.871937743
1,1.739055494,5.28604446,17.69031502,5.24741567
1,1.802970124,5.508562061,17.27353527,5.492142714
1,1.8554249,5.730784274,17.64122385,5.403940037
1,2.030310887,6.902626195,23.31766224,6.951674759
1,1.89587039,5.399514594,20.27320195,5.236501474
1,1.787492057,5.302366843,18.55375846,5.346755478
1,1.969527613,4.81358386,18.99628859,5.079737843
1,1.560147473,4.314884076,14.1359488,4.294615646
1,1.724997548,4.151193751,16.11243955,4.303641503
1,1.591535693,4.032941583,16.52589441,3.906282336
1,1.949025148,6.221753779,19.27490205,6.494485349
1,1.587580983,3.863948005,13.08582192,4.016416093
1,1.665416185,4.453183479,15.45613731,4.308656119
1,2.021909221,7.040838687,24.8282908,7.073235736
1,2.123848062,8.288884881,29.20995396,7.929593111
1,1.781301881,5.88937787,20.09645144,6.437161705
1,1.997570497,5.984537393,22.18736575,6.027064165
1,1.891025492,6.097036925,18.98727848,6.187389202
1,1.894336273,5.824992197,21.55869627,6.269380428
1,1.708719051,5.147540824,15.18287444,4.747638841
1,1.72620086,4.656461555,16.10577528,4.870604458
1,1.898633498,6.609978035,22.66981442,6.621229101
1,1.726679768,4.535640523,15.22327789,4.383936574
1,1.717049003,4.781030226,16.42179178,4.872322723
1,1.517292391,4.307420364,16.12296341,4.482717179
1,1.653469134,4.505980567,15.9647043,4.359052807
1,1.649406298,4.392368568,14.48599085,4.31718531
1,1.536634582,4.014371123,14.56762882,4.156144153
1,1.656906075,4.522491932,17.00256186,4.599355712
1,1.930804876,5.800752245,18.13931454,5.904631411
1,1.80108761,5.839769148,17.91563398,5.408616964
1,1.791989746,5.605421771,19.73667888,5.457952524
1,1.900545754,5.885307303,19.81803117,6.039952195
1,1.716461707,4.715135674,16.51567296,4.756266647
1,1.877245186,5.252397768,17.00250272,5.222146299
1,1.926293446,7.013786299,24.63534389,7.453835311
1,1.89531286,6.260251005,24.7818721,6.485618228
1,1.903745174,6.402666582,21.27460714,6.49415087
1,1.931441009,6.086662109,21.45788107,5.55349685
1,1.670385317,4.777624344,17.0361225,4.642160044
1,1.900676786,6.408301842,23.73821973,6.241705105
1,2.116780847,6.02850523,33.03050321,6.076966797
1,1.836627969,6.427006215,21.69585976,5.830514567
1,1.86354017,6.256750642,19.33691837,6.032438213
1,1.989702003,5.901072808,21.47433382,5.93053147
1,1.837102262,4.931619619,17.22544138,4.994273768
1,1.673025902,4.637536224,16.52008531,4.515386169
1,1.800952407,4.681325341,18.14916541,5.078578492
1,1.764973801,5.740751064,19.09316221,5.632839043
1,2.11086204,6.070896858,26.70931626,6.224799634
1,1.794412136,4.977085113,15.71998348,4.974703988
1,1.884696718,5.787987179,18.72440301,5.286564974
1,1.76598646,5.397534182,18.40013063,5.616491536
1,1.748105102,5.184283043,17.74091319,5.29884945
1,1.696607577,4.976807565,15.45642649,4.676731673
1,1.742804406,4.764593991,14.55161526,4.440235217
1,1.801148147,5.383716272,17.09452207,5.313373193
1,1.902827592,5.395104766,19.8043586,5.77766092
1,1.617657958,4.339280736,16.13948015,4.572133502
1,1.708870084,4.774319769,15.44312133,4.808857378
1,1.710846217,4.374025882,16.86965787,4.592243389
1,1.820516832,4.613173731,17.93506845,4.775743798
1,1.681183531,4.676943494,18.44387208,4.473740872
1,1.694791401,4.89272985,16.71627952,4.919889931
1,1.641090244,4.388112488,16.44373505,4.354035356
1,1.748564491,4.914464176,17.707503,4.973443771
1,1.7291403,4.645238991,15.86740391,4.847512468
1,1.709840794,4.835918269,17.98270877,4.692554756
1,1.753367688,4.80523244,19.78385305,4.937702165
1,1.66297965,4.816244159,16.79943662,4.936038542
1,1.945173075,5.682708629,19.75670232,5.278585193
1,2.095788015,5.701139474,23.73725323,5.903481139
1,1.612884602,4.673453939,16.74511317,4.368245749
1,1.980255496,6.113170921,20.94902143,6.087201136
1,1.82652882,5.521533244,17.7342056,5.582608639
1,2.029685443,6.409543141,23.6802709,6.331266915
1,2.041935272,6.027107314,20.85957745,5.83026619
1,1.876799324,6.131520512,20.88489147,6.235332088
1,1.946771603,6.928220857,24.54444274,6.996160104
1,2.045442788,6.970981218,22.52314398,6.326422292
1,2.006510251,6.076149018,22.85230803,6.44141907
1,1.729790242,5.221118025,18.33801651,5.408143814
1,1.778229566,5.388819292,18.37481381,5.729681092
1,1.756007597,5.707292547,21.5515326,5.955426777
1,2.066219457,6.480440377,21.63631606,6.552753244
1,2.036579457,6.052992983,19.96918189,6.07499151
1,2.069285314,8.428561263,27.81130259,8.186737918
1,1.81924399,6.198266394,20.358552,6.28729016
1,1.98730811,5.412798929,18.28806315,5.552073605
1,1.950748532,5.683389605,21.14229516,5.831709289
1,1.890234596,6.099176898,23.25357197,6.140062259
1,2.060486022,5.96470973,20.46693937,5.758495903
1,1.930567589,6.846303508,24.37985544,7.267599189
1,1.828008903,5.334321702,21.85202275,5.454606595
1,2.080517415,5.909094345,26.90869387,5.370205289
1,1.911803188,6.102520959,20.71145035,6.695624899
1,2.003723589,5.836447915,21.03487814,6.080138289
1,1.831251554,6.015111628,19.1490821,5.575706146
1,1.894187145,6.103601193,20.26934412,6.187141263
1,1.90228561,6.367999325,19.88293678,6.379380595
1,1.888933852,5.846689768,18.27055986,5.876767169
1,2.026836034,6.175373337,19.09398617,6.153969503
1,1.897127158,6.318320413,19.22221146,5.97536859
1,2.046645242,7.315544902,25.64231519,7.321849377
1,2.041653857,5.751020489,22.8337003,6.022009007
1,1.752830192,5.378758661,18.36713597,5.708445193
1,2.028961787,5.17202419,18.90379623,5.075483779
1,1.574380979,4.127603796,15.29163677,4.35476976
1,1.840091175,4.905648783,17.33867858,4.615770764
1,1.733619937,4.15705371,17.84895553,4.412661744
1,1.86436085,6.814478899,19.91898108,6.894977653
1,1.627663311,4.197768945,14.28645352,3.912271636
1,1.72186021,4.52402214,17.79417977,4.426943343
1,2.008137938,6.67132961,23.92062236,6.968653873
1,2.319907823,8.659535683,29.33290659,8.741549625
1,1.963544252,6.198995172,19.91211662,6.716946793
1,2.004069731,6.447655452,23.65172003,6.451853631
1,1.989053776,6.47038717,20.13927398,5.916774094
1,2.157147098,5.87408683,24.68769824,6.095679551
1,1.746201569,5.276758357,15.57516592,4.828092466
1,1.958329522,4.708219443,16.16750463,4.742825507
1,2.066150247,6.990891664,23.06016447,7.442430887
1,1.786421993,4.538903372,15.20278928,4.66944658
1,1.813025941,4.845799043,17.32839457,5.098847808
1,1.620336393,4.592125366,16.64794332,4.32144356
1,1.784231615,4.561551114,15.84590737,4.729390172
1,1.617270174,4.315427481,15.61726625,4.403215449
1,1.635215362,4.536836058,15.89499128,4.536830246
1,1.822588489,4.921195289,18.34881679,4.748882198
1,2.036571082,6.321895211,19.25355324,5.896098905
1,1.933925036,5.957021944,19.14368992,6.13244751
1,1.968129056,6.145917671,19.07650604,5.807246359
1,1.929029285,6.343181908,21.84182815,6.365176421
1,1.718469463,5.087768766,18.40033656,5.052935008
1,1.998856332,5.341321864,18.6715826,5.360552344
1,1.992069813,7.636599051,27.44423476,6.981390983
1,2.176035255,6.6321719,24.68443108,6.071995972
1,2.087078787,7.003503885,24.35486289,6.40124159
1,1.912940714,6.125292916,20.89045895,5.690147126
1,1.74033282,4.817473423,18.12409557,4.736216095
1,2.020027035,6.453322713,24.58057542,6.80858464
1,2.107350515,6.487444297,34.1908028,6.243530966
1,1.803452256,5.947967695,24.21214312,6.316446813
1,1.936264258,6.402092387,20.08044825,6.540000103
1,1.943516062,6.063957823,24.51875835,6.053601719
1,1.996762718,5.080667306,16.3889596,5.679464299
1,1.780475602,5.240394064,17.37400087,5.031500301
1,2.03490655,4.999172565,20.51191634,5.503413025
1,1.803873024,5.872144931,19.30319748,6.02957043
1,2.182905006,6.215574713,27.31535648,6.426962923
1,1.773887224,5.08138092,15.99640266,5.091639731
1,2.050364328,6.150090646,19.26092163,5.630019607
1,1.986752739,5.899687327,19.17559906,5.654922088
1,1.948822087,5.333678712,17.63833978,5.481802713
1,1.838686173,4.651821947,17.09676162,5.389646587
1,1.653591336,4.837288292,16.62482434,5.013383458
1,1.772022897,5.788674258,17.29924957,5.499594955
1,1.9890427,5.586068502,20.30409584,5.623058025
1,1.738946171,4.71045422,15.99899655,5.082230438
1,1.790515033,4.947060104,16.53173212,5.067289039
1,1.686822936,4.802452696,16.11552805,4.880333079
1,1.856121165,4.865007608,19.42380178,4.886478276
1,1.832394885,4.626055985,19.61894349,4.641771673
1,1.778126399,4.727269038,17.77140163,5.258062971
1,1.809177679,4.858835137,16.77466916,4.697519645
1,1.978115119,5.027627427,17.11716157,5.217975832
1,1.78493601,4.79011467,15.84841654,5.208008081
1,1.815647112,5.133756176,18.27999745,5.085105148
1,1.869542084,5.412783125,20.89384322,5.313035152
1,1.842303123,4.805063999,18.02245831,4.898977304
1,2.044022112,5.898935305,20.62330744,5.779147918
1,2.106189547,6.634574035,25.92875562,6.493420257
1,1.73001491,4.578126795,17.03550622,4.597301256
1,2.112836104,6.28070882,21.09959162,6.456689825
1,1.901089918,5.959357959,18.87778334,5.605726072
1,2.2372515,6.511413179,23.51487664,7.020712073
1,2.006409523,6.57332843,21.63101855,6.512498203
1,2.004098399,6.627639016,21.09338095,6.779803952
1,2.109316526,6.76276412,27.93288793,6.977843765
1,1.989438724,6.723047036,21.36475581,5.914900325
1,1.949414704,5.951197597,20.08154579,6.070645824
1,1.718065214,5.434586859,18.1620759,5.334282438
1,1.826244287,5.738973829,19.21194274,5.290094983
1,1.72223058,5.330906436,19.07200234,5.46256598
1,2.024125961,6.040568375,20.61243711,6.145240597
1,2.031034852,6.043595934,18.23271983,5.993068817
1,1.951996396,7.268721888,26.6742016,8.088035538
1,1.837068127,5.616479161,20.40634077,5.407917265
1,1.642415247,5.316305746,18.4416969,5.345977817
1,1.751639979,5.546330129,19.04059924,5.277417639
1,1.774843818,5.940615327,20.2575143,6.097319108
1,1.911423994,5.930762333,19.64617472,5.41994571
1,1.919168839,6.445509928,21.83350726,6.965925967
1,1.99072309,5.516917989,18.68067312,5.312760218
1,2.028906448,5.371065865,24.65790984,5.488401659
1,1.798484052,5.824729753,20.62771364,6.09516608
1,1.822831749,6.202874462,21.33297037,6.051468409
1,1.797014587,5.94136544,21.6124819,5.765258467
1,1.713783035,5.245604416,21.70755318,5.144506312
1,1.872681361,6.298502671,19.54112378,5.898519724
1,1.668988413,4.951538729,17.69693146,5.282556112
1,1.887696116,5.434431227,18.27829428,5.256551254
1,1.96352808,5.85240889,18.7072753,5.32209464
1,1.989256152,6.221682487,22.92251306,6.417322214
1,1.985186425,5.767403552,21.33403535,5.460672506
1,1.782001148,5.208621589,18.11662744,5.291732554
1,1.973094383,5.04008154,18.29048656,4.515583479
1,1.562638627,4.106623318,13.8852846,4.117284914
1,1.575341934,4.404569018,15.25009339,4.332940417
1,1.571324982,3.843724355,16.1179404,3.993980491
1,1.954583074,6.615143849,18.97752812,6.083900204
1,1.549987053,3.923123627,13.79648795,4.108241114
1,1.764566128,4.384098842,16.31843054,4.335360244
1,2.168972858,6.422224773,25.83109263,6.517665424
1,2.080313811,8.086983217,26.55170042,7.896866982
1,1.775494537,6.276058679,20.24355814,6.015740665
1,1.881775411,5.942688565,23.6394792,5.744157788
1,1.925811157,6.084583787,19.29173472,5.606663422
1,2.073384509,5.876655023,22.20104299,5.801767136
1,1.786986086,4.530046163,16.10025628,4.986061001
1,1.888146718,4.606931898,15.74634299,4.61705592
1,2.061880102,6.404074432,22.39160017,6.65012912
1,1.561587678,4.482919952,15.65210899,4.683093716
1,1.659933147,4.875538182,17.08389488,4.470159242
1,1.577635318,4.168136717,15.30685378,4.373638303
1,1.768904649,4.545813544,15.10276975,4.427720875
1,1.578143064,4.369105251,13.19806832,4.239677869
1,1.613196606,4.095813792,15.88069285,4.284097337
1,1.720795037,4.743947479,16.99961966,4.480196573
1,1.963501494,5.72568419,19.16160922,5.815354205
1,1.838330394,5.294359372,19.21416061,5.648764746
1,1.838484276,5.506115882,20.52370051,5.540544888
1,2.022869176,6.485348013,20.18755087,6.06082583
